original_id,namn,ansvarigt_lan,kommuner,antal_arter,arter,fiskekartan_arter,antal_sjoar_survey,antal_vattendrag_survey,kallor,url_fvof,url_fiskekartan
953,Molkomssjöns fvof,Värmland,Karlstad,17,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Lake; Mört; Nors; Ruda; Sarv; Siklöja; Stensimpa; Stäm; Ål; Öring,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Lake; Mört; Nors; Ruda; Sarv; Siklöja; Stensimpa; Stäm; Ål; Öring,1,1,fiskekartan; slu_provfiske,www.mfvof.com/,https://fiskekartan.se/?fv=Molkomssjöns%20fvof&sp=false
2096,Molla fvof,Västra Götaland,"Herrljunga, Borås",11,Abborre; Benlöja; Gädda; Lake; Mört; Regnbåge; Ruda; Signalkräfta; Sutare; Ål; Öring,,0,0,gbif,,https://fiskekartan.se/?fv=Molla%20fvof&sp=false
2103,Mollsjöns fvof,Västra Götaland,"Ale, Lerum, Göteborg",3,Abborre; Gädda; Mört,Abborre; Gädda; Mört,0,0,fiskekartan,,https://fiskekartan.se/?fv=Mollsjöns%20fvof&sp=false
1770,Mora-Våmhus fvof,Dalarna,"Rättvik, Orsa, Älvdalen, Mora",23,Abborre; Benlöja; Bergsimpa; Bäcknejonöga; Bäckröding; Elritsa; Gädda; Gärs; Harr; Lake; Mört; Nejonöga; Regnbåge; Ruda; Röding; Signalkräfta; Sik; Siklöja; Simpa (Berg-; Sten-; Stensimpa; Stäm; Öring,Abborre; Bäckröding; Gädda; Harr; Lake; Mört; Regnbåge; Röding; Siklöja; Öring,31,113,fiskekartan; slu_provfiske,mvfvof.se/,https://fiskekartan.se/?fv=Mora-Våmhus%20fvof&sp=false
1867,Morjhults fvof,Västra Götaland,Bollebygd,11,Abborre; Elritsa; Flodkräfta; Gädda; Gös; Kräfta obestämd; Lake; Mört; Sutare; Ål; Öring,Abborre; Gädda; Gös; Lake; Mört; Ål,1,1,fiskekartan; slu_provfiske,www.morjhultsfvo.se/,https://fiskekartan.se/?fv=Morjhults%20fvof&sp=false
1717,Moshyttan-Timanshyttans fvof,Örebro,Nora,9,Abborre; Bäcknejonöga; Gädda; Gärs; Lake; Mört; Signalkräfta; Stensimpa; Öring,,2,5,slu_provfiske,,https://fiskekartan.se/?fv=Moshyttan-Timanshyttans%20fvof&sp=false
1348,Mosjöns fvof,Västernorrland,Örnsköldsvik,8,Abborre; Gädda; Harr; Mört; Regnbåge; Röding; Småspigg; Öring,,0,1,slu_provfiske; gbif,,https://fiskekartan.se/?fv=Mosjöns%20fvof&sp=false
240,Mosseryd - Toens fvof,Jönköping,Aneby,8,Abborre; Braxen; Bäckröding; Gädda; Gös; Lake; Mört; Regnbåge,Abborre; Braxen; Gädda; Gös; Lake; Mört,0,0,fiskekartan; gbif,,https://fiskekartan.se/?fv=Mosseryd%20-%20Toens%20fvof&sp=false
440,Mossjöns fvof,Kalmar,Vimmerby,5,Abborre; Flodkräfta; Gädda; Mört; Sik,,1,1,slu_provfiske; gbif,www.vattenagarna.se/kalmar-lans-fiskevattenagareforbund/?o=582,https://fiskekartan.se/?fv=Mossjöns%20fvof&sp=false
1449,Motala Ströms nedre fvof,Östergötland,Norrköping,12,Abborre; Bäcknejonöga; Flodkräfta; Flodnejonöga; Gädda; Lake; Lax; Nejonöga; Röding; Signalkräfta; Sutare; Öring,,0,1,slu_provfiske; gbif,,https://fiskekartan.se/?fv=Motala%20Ströms%20nedre%20fvof&sp=false
274,Movänta fvof,Jönköping,Eksjö,10,Abborre; Bergsimpa; Björkna; Gädda; Lake; Mört; Nors; Sarv; Siklöja; Ål,Abborre; Bergsimpa; Björkna; Gädda; Lake; Mört; Sarv; Siklöja; Ål,1,0,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Movänta%20fvof&sp=false
218,Mullsjöns fvof,Jönköping,Mullsjö,9,Abborre; Benlöja; Braxen; Gädda; Lake; Mört; Sutare; Ål; Öring,Abborre; Benlöja; Braxen; Gädda; Lake; Mört; Sutare; Ål; Öring,1,0,fiskekartan; slu_provfiske,Www.mullsjosfk.se,https://fiskekartan.se/?fv=Mullsjöns%20fvof&sp=false
1855,Mullsjöns fvof,Västra Götaland,Hjo,5,Abborre; Gädda; Lake; Signalkräfta; Öring,,0,1,slu_provfiske,,https://fiskekartan.se/?fv=Mullsjöns%20fvof&sp=false
216,Mulserydssjöns fvof,Jönköping,Jönköping,20,Abborre; Benlöja; Bergsimpa; Braxen; Bäcknejonöga; Bäckröding; Elritsa; Gädda; Kräfta obestämd; Lake; Mört; Nejonöga; Ruda; Signalkräfta; Sik; Siklöja; Simpa (Berg-; Sten-; Ål; Öring,Abborre; Benlöja; Braxen; Gädda; Lake; Mört; Siklöja; Ål,1,4,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Mulserydssjöns%20fvof&sp=false
306,Munkabosjöns fvof,Jönköping,Jönköping,7,Abborre; Gädda; Gärs; Mört; Sik; Sutare; Ål,Abborre; Gädda; Gärs; Mört; Sutare; Ål,1,0,fiskekartan; slu_provfiske; gbif,,https://fiskekartan.se/?fv=Munkabosjöns%20fvof&sp=false
1201,Munkbysjöns fvof,Västernorrland,Ånge,3,Abborre; Mört; Stensimpa,,1,1,slu_provfiske,,https://fiskekartan.se/?fv=Munkbysjöns%20fvof&sp=false
229,Munksjöns fvof,Jönköping,Jönköping,18,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Harr; Lake; Lax; Mört; Nors; Ruda; Sarv; Siklöja; Sutare; Ål; Öring,Abborre; Björkna; Braxen; Gädda; Gärs; Gös; Lake; Mört; Ruda; Sarv; Sutare; Ål; Öring,2,4,fiskekartan; slu_provfiske; extern_fvof,www.jonkoping.se/fritid-kultur--natur/friluftsliv-natur-och-parker/friluftsliv/fiska/fiske-i-munksjon-och-rocksjon-sportfiskekortet-och-regler,https://fiskekartan.se/?fv=Munksjöns%20fvof&sp=false
1363,Myckelgensjö fvof,Västernorrland,Örnsköldsvik,13,Abborre; Benlöja; Elritsa; Gädda; Gärs; Harr; Lake; Mört; Nejonöga; Nors; Siklöja; Stensimpa; Öring,,1,2,slu_provfiske,www.vattenagarna.se/vasternorrlands-lans-fiskerattsagareforbund/?o=498,https://fiskekartan.se/?fv=Myckelgensjö%20fvof&sp=false
187,Mycklaflons fvof,Jönköping,Eksjö,15,Abborre; Bergsimpa; Braxen; Elritsa; Gädda; Gärs; Lake; Mört; Nors; Röding; Sarv; Signalkräfta; Sik; Siklöja; Sutare,Abborre; Bergsimpa; Braxen; Elritsa; Gädda; Gärs; Lake; Mört; Nors; Röding; Sarv; Sik; Siklöja,2,1,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Mycklaflons%20fvof&sp=false
1960,Myresjöns fvof,Västra Götaland,"Herrljunga, Borås",5,Abborre; Gädda; Mört; Sutare; Ål,Abborre; Gädda,0,1,fiskekartan; slu_provfiske; gbif,,https://fiskekartan.se/?fv=Myresjöns%20fvof&sp=false
1287,Mädans fvof,Västernorrland,Kramfors,13,Abborre; Benlöja; Braxen; Elritsa; Gädda; Gärs; Id; Mört; Nors; Sik; Småspigg; Storspigg; Öring,Öring,0,0,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Mädans%20fvof&sp=false
144,Mäsens m fl sjöars fvof,Halland,Varberg,14,Abborre; Braxen; Elritsa; Gädda; Id; Lake; Lax; Mört; Nors; Sarv; Signalkräfta; Sutare; Ål; Öring,Abborre; Gädda; Mört; Nors; Sarv; Sutare; Öring,3,4,fiskekartan; slu_provfiske; gbif,,https://fiskekartan.se/?fv=Mäsens%20m%20fl%20sjöars%20fvof&sp=false
568,Målasjöarna m.fl sjöars fvof,Kronoberg,"Alvesta, Älmhult, Ljungby",15,Abborre; Bergsimpa; Björkna; Braxen; Bäcknejonöga; Faren; Gädda; Gärs; Lake; Mört; Sarv; Signalkräfta; Sutare; Ål; Öring,Abborre; Gädda; Mört,4,3,fiskekartan; slu_provfiske; gbif,,https://fiskekartan.se/?fv=Målasjöarna%20m.fl%20sjöars%20fvof&sp=false
864,Mången-Böckelnsjöarnas fvof,Värmland,"Karlstad, Filipstad",16,Abborre; Benlöja; Braxen; Bäcknejonöga; Elritsa; Flodkräfta; Gädda; Gärs; Lake; Mört; Nors; Sik; Siklöja; Stensimpa; Ål; Öring,Abborre; Gädda; Mört; Nors; Ål,1,1,fiskekartan; slu_provfiske; gbif,www.vattenagarna.se/varmlands-lans-fiskevardsforbund/?o=760,https://fiskekartan.se/?fv=Mången-Böckelnsjöarnas%20fvof&sp=false
2154,Månsarudssjöns fvof,Västra Götaland,Töreboda,2,Abborre; Gädda,Abborre; Gädda,0,0,fiskekartan,,https://fiskekartan.se/?fv=Månsarudssjöns%20fvof&sp=false
1130,Mårdsjö fvof,Västerbotten,"Dorotea, Åsele",17,Abborre; Benlöja; Braxen; Bäckröding; Elritsa; Gädda; Harr; Id; Lake; Mört; Regnbåge; Sik; Simpa (Berg-; Sten-; Stensimpa; Ål; Öring,Abborre; Braxen; Gädda; Lake; Mört,1,3,fiskekartan; slu_provfiske; gbif,,https://fiskekartan.se/?fv=Mårdsjö%20fvof&sp=false
507,Möckeln m.fl. sjöars fvof,Kronoberg,"Älmhult, Ljungby",23,Abborre; Asp; Benlöja; Björkna; Braxen; Faren; Färna; Gädda; Gärs; Gös; Id; Lake; Mal; Mört; Ruda; Sar; Sarv; Signalkräfta; Sik; Siklöja; Sutare; Ål; Öring,Abborre; Asp; Benlöja; Björkna; Braxen; Faren; Färna; Gädda; Gös; Id; Lake; Mal; Mört; Ruda; Sar,5,3,fiskekartan; slu_provfiske; extern_fvof,www.mockelnsfvo.se,https://fiskekartan.se/?fv=Möckeln%20m.fl.%20sjöars%20fvof&sp=false
1419,Möckeln-Skirsjöns fvof,Östergötland,"Ydre, Kinda, Vimmerby",14,Abborre; Benlöja; Bergsimpa; Elritsa; Flodkräfta; Gädda; Kräfta obestämd; Lake; Mört; Signalkräfta; Sik; Stensimpa; Sutare; Öring,Abborre; Benlöja; Gädda; Lake; Mört; Sik; Sutare,0,3,fiskekartan; slu_provfiske,www.vattenagarna.se/ostergotlands-lans-fiskevattenagareforbund/?o=424,https://fiskekartan.se/?fv=Möckeln-Skirsjöns%20fvof&sp=false
1714,Möckelns fvof,Örebro,"Degerfors, Karlskoga",30,Abborre; Benlöja; Bergsimpa; Björkna; Braxen; Bäcknejonöga; Elritsa; Flodkräfta; Färna; Gädda; Gärs; Gös; Id; Karpfisk obestämd; Lake; Mört; Nors; Ruda; Sarv; Signalkräfta; Sik; Siklöja; Simpa (Berg-; Småspigg; Sten-; Stensimpa; Stäm; Sutare; Vimma; Öring,,1,13,slu_provfiske; gbif,,https://fiskekartan.se/?fv=Möckelns%20fvof&sp=false
582,Möcklasjön-Kånesjöns fvof,Kronoberg,Uppvidinge,4,Abborre; Braxen; Gädda; Mört,,2,0,slu_provfiske,,https://fiskekartan.se/?fv=Möcklasjön-Kånesjöns%20fvof&sp=false
2212,Möllerödssjöns fvof,Skåne,Hässleholm,4,Flodkräfta; Grönling; Gädda; Öring,,0,1,slu_provfiske,,https://fiskekartan.se/?fv=Möllerödssjöns%20fvof&sp=false
2071,Mölndalsåns fvof,Västra Götaland,"Härryda, Partille, Lerum",15,Abborre; Bäcknejonöga; Elritsa; Gädda; Gärs; Karp; Lake; Lax; Mört; Nors; Signalkräfta; Siklöja; Sutare; Ål; Öring,Abborre; Gädda; Karp; Lake; Mört; Siklöja; Sutare,6,10,fiskekartan; slu_provfiske,www.vattenagarna.se/fiskevattenagarna-i-vastra-sverige/?o=944,https://fiskekartan.se/?fv=Mölndalsåns%20fvof&sp=false
2042,Mörkabosjöns fvof,Västra Götaland,Vårgårda,5,Abborre; Gädda; Gös; Mört; Ål,Abborre; Gädda; Mört,0,0,fiskekartan; gbif,,https://fiskekartan.se/?fv=Mörkabosjöns%20fvof&sp=false
1645,Mörsils fvof,Jämtland,Åre,9,Bergsimpa; Bäckröding; Elritsa; Harr; Lake; Röding; Simpa (Berg-; Sten-; Öring,,0,3,slu_provfiske,www.vattenagarna.se/jamtlands-lans-fiskevattenagareforbund/?o=777,https://fiskekartan.se/?fv=Mörsils%20fvof&sp=false
829,Mörtsjöns fvof,Uppsala,Enköping,5,Abborre; Gärs; Mört; Ruda; Sutare,,1,0,slu_provfiske; gbif,,https://fiskekartan.se/?fv=Mörtsjöns%20fvof&sp=false
1810,Mörtströmmens fvof,Blekinge,Ronneby,20,Abborre; Benlöja; Björkna; Braxen; Bäcknejonöga; Elritsa; Flodkräfta; Gädda; Gärs; Lake; Mört; Nejonöga; Signalkräfta; Småspigg; Spigg obestämd; Storspigg; Sutare; Vimma; Ål; Öring,,0,3,slu_provfiske,www.vattenagarna.se/blekinge-lans-radslagsgrupp/?o=847,https://fiskekartan.se/?fv=Mörtströmmens%20fvof&sp=false
450,Narveteåns fvof,Kalmar,Hultsfred,10,Abborre; Benlöja; Braxen; Elritsa; Gädda; Mört; Sarv; Signalkräfta; Sutare; Öring,Abborre; Gädda; Öring,1,1,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Narveteåns%20fvof&sp=false
804,Nedingens fvof,Södermanland,Flen,11,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Lake; Mört; Ruda; Sutare,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Lake; Mört; Ruda; Sutare,0,0,fiskekartan,,https://fiskekartan.se/?fv=Nedingens%20fvof&sp=false
1587,Nedre Ammeråns fvof,Jämtland,Ragunda,14,Abborre; Bergsimpa; Bäcknejonöga; Bäckröding; Elritsa; Gädda; Harr; Lake; Röding; Sik; Simpa (Berg-; Sten-; Stensimpa; Öring,Abborre; Gädda; Harr; Röding; Sik; Öring,0,11,fiskekartan; slu_provfiske,www.vattenagarna.se/jamtlands-lans-fiskevattenagareforbund/?o=819,https://fiskekartan.se/?fv=Nedre%20Ammeråns%20fvof&sp=false
2088,Nedre Bolsjöns fvof,Västra Götaland,Tanum,7,Abborre; Elritsa; Gädda; Mört; Nejonöga; Ål; Öring,,1,2,slu_provfiske,,https://fiskekartan.se/?fv=Nedre%20Bolsjöns%20fvof&sp=false
914,Nedre Frykens fvof,Värmland,"Kil, Sunne, Karlstad",15,Abborre; Benlöja; Braxen; Gädda; Gös; Id; Lake; Lax; Mört; Nors; Regn; Sik; Siklöja; Stäm; Öring,Abborre; Benlöja; Braxen; Gädda; Gös; Id; Lake; Lax; Mört; Nors; Regn; Sik; Siklöja; Stäm; Öring,0,1,fiskekartan; slu_provfiske,www.vattenagarna.se/varmlands-lans-fiskevardsforbund/?o=485,https://fiskekartan.se/?fv=Nedre%20Frykens%20fvof&sp=false
20,Nedre Gavleåns fvof,Gävleborg,Gävle,25,Abborre; Benlöja; Björkna; Braxen; Bäcknejonöga; Bäckröding; Gädda; Gärs; Gös; Id; Lake; Lax; Mört; Nejonöga; Nors; Sarv; Signalkräfta; Simpa (Berg-; Sten-; Stensimpa; Stäm; Sutare; Vimma; Ål; Öring,,3,9,slu_provfiske,,https://fiskekartan.se/?fv=Nedre%20Gavleåns%20fvof&sp=false
1185,Nedre Gideälvens fvof,Västernorrland,Örnsköldsvik,22,Abborre; Benlöja; Braxen; Bäcknejonöga; Flodnejonöga; Gädda; Gärs; Gös; Harr; Lake; Lax; Lax_Öring_Hybrid; Mört; Nejonöga; Nors; Sik; Siklöja; Simpa (Berg-; Sten-; Stensimpa; Stäm; Öring,,1,8,slu_provfiske,www.vattenagarna.se/vasternorrlands-lans-fiskerattsagareforbund/?o=563,https://fiskekartan.se/?fv=Nedre%20Gideälvens%20fvof&sp=false
1226,Nedre Gimåns fvof,Västernorrland,"Ånge, Sundsvall",8,Bäcknejonöga; Elritsa; Gädda; Gärs; Lake; Sik; Stensimpa; Öring,,1,4,slu_provfiske,,https://fiskekartan.se/?fv=Nedre%20Gimåns%20fvof&sp=false
449,Nedre Hagbyåns fvof,Kalmar,Kalmar,16,Abborre; Benlöja; Braxen; Bäcknejonöga; Gädda; Gärs; Havsöring; Id; Kräfta obestämd; Lake; Mört; Signalkräfta; Stensimpa; Sutare; Vimma; Öring,Abborre; Braxen; Gädda; Havsöring; Id; Mört; Vimma; Öring,0,1,fiskekartan; slu_provfiske,hagbyfiske.se,https://fiskekartan.se/?fv=Nedre%20Hagbyåns%20fvof&sp=false
2205,Nedre Helgeåns fvof,Skåne,Kristianstad,29,Abborre; Benlöja; Björkna; Braxen; Bäcknejonöga; Elritsa; Faren; Färna; Grönling; Gädda; Gärs; Gös; Havsöring; Karpfisk obestämd; Lake; Lax; Lax_Öring_Hybrid; Mört; Nejonöga; Ruda; Sandkrypare; Sarv; Signalkräfta; Spigg obestämd; Storspigg; Sutare; Vimma; Ål; Öring,,2,2,slu_provfiske; extern_fvof,www.nedrehelgean.se,https://fiskekartan.se/?fv=Nedre%20Helgeåns%20fvof&sp=false
1288,Nedre Husåns fvof,Västernorrland,Örnsköldsvik,22,Abborre; Benlöja; Braxen; Bäcknejonöga; Elritsa; Flodnejonöga; Gädda; Gärs; Harr; Lake; Lax; Mört; Nejonöga; Regnbåge; Röding; Sik; Simpa (Berg-; Sten-; Stensimpa; Storspigg; Stäm; Öring,,0,5,slu_provfiske; gbif,www.vattenagarna.se/vasternorrlands-lans-fiskerattsagareforbund/?o=562,https://fiskekartan.se/?fv=Nedre%20Husåns%20fvof&sp=false
1673,Nedre Hårkans fvof,Jämtland,"Krokom, Östersund",7,Bergsimpa; Bäckröding; Elritsa; Harr; Lake; Stensimpa; Öring,,0,8,slu_provfiske,www.vattenagarna.se/jamtlands-lans-fiskevattenagareforbund/?o=782,https://fiskekartan.se/?fv=Nedre%20Hårkans%20fvof&sp=false
880,Nedre Klarälvens fvof,Värmland,"Hammarö, Karlstad",25,Abborre; Asp; Benlöja; Björkna; Braxen; Faren; Gädda; Gärs; Gös; Harr; Id; Karp; Lake; Lax; Mört; Nors; Ruda; S; Sarv; Sik; Siklöja; Simpa (Berg-; Sten-; Stäm; Sutare,Abborre; Asp; Björkna; Braxen; Faren; Gädda; Gös; Harr; Id; Karp; Lake; Lax; Mört; Nors; Ruda; S,4,1,fiskekartan; slu_provfiske,nedreklaalven.nu,https://fiskekartan.se/?fv=Nedre%20Klarälvens%20fvof&sp=false
1235,Nedre Ljungans fvof,Västernorrland,Sundsvall,25,Abborre; Benlöja; Elritsa; Flodkräfta; Flodnejonöga; Gädda; Gärs; Harr; Havsöring; Id; Lake; Lax; Lax_Öring_Hybrid; Mört; Nejonöga; Sik; Siklöja; Simpa (Berg-; Småspigg; Spigg obestämd; Sten-; Stensimpa; Stäm; Ål; Öring,Abborre; Gädda; Harr; Havsöring; Id; Lake; Lax; Mört; Sik; Stäm,0,8,fiskekartan; slu_provfiske,nedreljunganssportfisk.se/,https://fiskekartan.se/?fv=Nedre%20Ljungans%20fvof&sp=false
1514,Nedre Långans fvof,Jämtland,"Krokom, Östersund",12,Abborre; Bergsimpa; Bäckröding; Elritsa; Gädda; Harr; Lake; Mört; Röding; Sik; Stensimpa; Öring,Abborre; Gädda; Harr; Mört; Sik; Öring,0,16,fiskekartan; slu_provfiske,nedrelangan.com/,https://fiskekartan.se/?fv=Nedre%20Långans%20fvof&sp=false
1255,Nedre Moälvens fvof,Västernorrland,Örnsköldsvik,6,Abborre; Braxen; Gärs; Gös; Mört; Öring,,0,3,slu_provfiske,,https://fiskekartan.se/?fv=Nedre%20Moälvens%20fvof&sp=false
970,Nedre Norsälvens fvof,Värmland,Karlstad,17,Abborre; Benlöja; Braxen; Gädda; Gärs; Gös; Id; Lake; Lax; Mört; Nors; Sarv; Stensimpa; Storspigg; Stäm; Ål; Öring,,0,0,gbif,www.vattenagarna.se/varmlands-lans-fiskevardsforbund/?o=706,https://fiskekartan.se/?fv=Nedre%20Norsälvens%20fvof&sp=false
1309,Nedre Nätraälvens fvof,Västernorrland,Örnsköldsvik,22,Abborre; Benlöja; Braxen; Bäcknejonöga; Elritsa; Flodkräfta; Flodnejonöga; Gädda; Gös; Harr; Havsöring; Hornsimpa; Id; Lake; Lax; Mört; Nejonöga; Simpa (Berg-; Sten-; Stensimpa; Stäm; Öring,Abborre; Benlöja; Braxen; Bäcknejonöga; Elritsa; Flodnejonöga; Gädda; Gös; Harr; Havsöring; Hornsimpa; Id; Lake; Lax; Mört,0,1,fiskekartan; slu_provfiske,www.vattenagarna.se/vasternorrlands-lans-fiskerattsagareforbund/?o=548,https://fiskekartan.se/?fv=Nedre%20Nätraälvens%20fvof&sp=false
2227,Nedre Stensåns fvof,Skåne,Båstad,12,Abborre; Bäcknejonöga; Elritsa; Groplöja; Gädda; Lax; Lax_Öring_Hybrid; Mört; Nejonöga; Skrubbskädda; Ål; Öring,Abborre; Gädda; Lax; Öring,0,5,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Nedre%20Stensåns%20fvof&sp=false
1436,Nedre Svartåns fvof,Östergötland,Linköping,10,Abborre; Asp; Braxen; Gädda; Gärs; Gös; Mört; Sarv; Siklöja; Sutare,Abborre; Asp; Braxen; Gädda; Gärs; Gös; Mört; Sarv; Siklöja; Sutare,0,0,fiskekartan,,https://fiskekartan.se/?fv=Nedre%20Svartåns%20fvof&sp=false
812,Nedre Tämnareåns fvof,Uppsala,Tierp,17,Abborre; Benlöja; Björkna; Braxen; Flodnejonöga; Gädda; Gärs; Id; Lake; Mört; Nejonöga; Sarv; Signalkräfta; Småspigg; Stensimpa; Sutare; Öring,,0,3,slu_provfiske,,https://fiskekartan.se/?fv=Nedre%20Tämnareåns%20fvof&sp=false
1893,Nedre Upperudsälvens fvof,Västra Götaland,"Mellerud, Åmål",9,Abborre; Braxen; Gädda; Gös; Lake; Lax; Mört; Siklöja; Öring,Abborre; Braxen; Gädda; Gös; Lake; Lax; Mört; Siklöja; Öring,0,0,fiskekartan,,https://fiskekartan.se/?fv=Nedre%20Upperudsälvens%20fvof&sp=false
1062,Nedre Vojmsjöns fvof,Västerbotten,Vilhelmina,13,Abborre; Bäckröding; Elritsa; Gädda; Harr; Kanadaröding; Lake; Sik; Siklöja; Simpa (Berg-; Sten-; Stensimpa; Öring,Bäckröding; Harr; Siklöja; Öring,1,10,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Nedre%20Vojmsjöns%20fvof&sp=false
1864,Nedre Örekilsälvens fvof,Västra Götaland,Munkedal,21,Abborre; Benlöja; Braxen; Elritsa; Färna; Gädda; Gärs; Gös; Havsnejonöga; Havsöring; Id; Lake; Lax; Lax_Öring_Hybrid; Mört; Nejonöga; Nors; Skrubbskädda; Stäm; Ål; Öring,Lax; Öring,1,3,fiskekartan; slu_provfiske; extern_fvof,orekil.com/,https://fiskekartan.se/?fv=Nedre%20Örekilsälvens%20fvof&sp=false
87,Nianfors och Nedre Delångersåns fvof,Gävleborg,"Bollnäs, Hudiksvall",16,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Harr; Id; Lake; Mört; Nissöga; Regnbåge; Ruda; Röding; Öring,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Harr; Id; Lake; Mört; Nissöga; Regnbåge; Ruda; Röding; Öring,0,0,fiskekartan,,https://fiskekartan.se/?fv=Nianfors%20och%20Nedre%20Delångersåns%20fvof&sp=false
1485,Nimmerns fvof,Östergötland,Kinda,11,Abborre; Benlöja; Björkna; Braxen; Gädda; Gärs; Gös; Mört; Ruda; Sarv; Sutare,,1,0,slu_provfiske,www.vattenagarna.se/ostergotlands-lans-fiskevattenagareforbund/?o=682,https://fiskekartan.se/?fv=Nimmerns%20fvof&sp=false
142,Nissans fvof,Halland,Halmstad,24,Abborre; Bäcknejonöga; Elritsa; Flodnejonöga; Färna; Gädda; Gärs; Gös; Havsnejonöga; Havsöring; Id; Karpfisk obestämd; Kräfta obestämd; Lake; Lax; Mört; Nejonöga; Signalkräfta; Simpa (Berg-; Sten-; Stensimpa; Storspigg; Ål; Öring,Abborre; Flodnejonöga; Gädda; Gös; Havsöring; Id; Lax; Ål; Öring,0,12,fiskekartan; slu_provfiske,www.ifiske.se/fiske-nissan.htm,https://fiskekartan.se/?fv=Nissans%20fvof&sp=false
294,Nissasjöarnas fvof,Jönköping,"Gnosjö, Gislaved",19,Abborre; Benlöja; Bergsimpa; Braxen; Bäcknejonöga; Elritsa; Gädda; Gärs; Gös; Id; Lake; Mört; R; Sarv; Sik; Siklöja; Sutare; Ål; Öring,Abborre; Benlöja; Braxen; Gädda; Gärs; Gös; Id; Lake; Mört; R; Sarv; Sik; Siklöja; Sutare; Öring,3,7,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Nissasjöarnas%20fvof&sp=false
1771,Nittens fvof,Dalarna,"Ljusnarsberg, Ludvika",8,Abborre; Elritsa; Gädda; Kräfta obestämd; Mört; Regnbåge; Signalkräfta; Öring,Abborre; Gädda; Regnbåge,4,5,fiskekartan; slu_provfiske,,https://fiskekartan.se/?fv=Nittens%20fvof&sp=false
1878,Nittorps fvof,Västra Götaland,Tranemo,15,Abborre; Benlöja; Bergsimpa; Braxen; Bäckröding; Elritsa; Gädda; Gös; Lake; Mört; Regnbåge; Röding; Signalkräfta; Ål; Öring,Abborre; Benlöja; Braxen; Gädda; Gös; Lake; Mört; Ål; Öring,0,2,fiskekartan; slu_provfiske; gbif,www.vattenagarna.se/sodra-alvsborgs-fiskevattenagareforbund/?o=446,https://fiskekartan.se/?fv=Nittorps%20fvof&sp=false
1356,Njurunda Södra fvof,Västernorrland,Sundsvall,31,Abborre; Benlöja; Braxen; Bäcknejonöga; Bäckröding; Elritsa; Flodkräfta; Flodnejonöga; Gädda; Gärs; Gös; Harr; Id; Lake; Lax; Lax_Öring_Hybrid; Mört; Nejonöga; Nors; Regnbåge; Ruda; Röding; Sarv; Sik; Siklöja; Simpa (Berg-; Sten-; Stensimpa; Stäm; Ål; Öring,Abborre; Gädda; Mört; Regnbåge; Röding; Öring,5,12,fiskekartan; slu_provfiske; gbif,,https://fiskekartan.se/?fv=Njurunda%20Södra%20fvof&sp=false
1984,Nolåns fvof,Västra Götaland,"Härryda, Bollebygd",11,Abborre; Bäcknejonöga; Bäckröding; Elritsa; Gädda; Kräfta obestämd; Mört; Nejonöga; Signalkräfta; Ål; Öring,,0,6,slu_provfiske,,https://fiskekartan.se/?fv=Nolåns%20fvof&sp=false
1359,Nora-Västansjö fvof,Västernorrland,Sundsvall,11,Abborre; Bäcknejonöga; Elritsa; Flodkräfta; Gädda; Gärs; Lake; Mört; Nors; Stensimpa; Öring,,1,3,slu_provfiske,www.vattenagarna.se/vasternorrlands-lans-fiskerattsagareforbund/?o=549,https://fiskekartan.se/?fv=Nora-Västansjö%20fvof&sp=false
1690,Norasjöns fvof,Örebro,Nora,21,Abborre; Benlöja; Braxen; Bäcknejonöga; Elritsa; Gädda; Gärs; Gös; Lake; Mört; Nors; Ruda; Röding; Sarv; Signalkräfta; Sik; Siklöja; Stensimpa; Sutare; Ål; Öring,,2,8,slu_provfiske; gbif,www.vattenagarna.se/orebro-lans-fiskevattenagareforbund/?o=599,https://fiskekartan.se/?fv=Norasjöns%20fvof&sp=false
1794,Noraåns fvof,Dalarna,"Gagnef, Borlänge",17,Abborre; Benlöja; Bäcknejonöga; Bäckröding; Elritsa; Gädda; Id; Lake; Mört; Nejonöga; Nors; Regnbåge; Signalkräfta; Simpa (Berg-; Sten-; Stensimpa; Öring,Abborre; Elritsa; Gädda; Id; Regnbåge; Öring,2,15,fiskekartan; slu_provfiske; gbif,,https://fiskekartan.se/?fv=Noraåns%20fvof&sp=false
