county,fvo,water,type,id,status,verification,species_scope,evidence_signature
Östergötland,Kalefjärdens fvof,Tisnaren,Sjö,OSTERGOTLAND:257460d650faab23fb5edd75,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,cd4646b67c4db34b0450
Östergötland,Kilarpesjöns fvof,Kilarpesjön,Sjö,OSTERGOTLAND:d1f463a9cdcff0c81a8b86dd,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,6c8f891f7898534bd747
Östergötland,Kristinebergs fvof,Lillsjön,Sjö,OSTERGOTLAND:c49795accc2fde01eb792d16,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,5eb9259f2d9cf96b783c
Östergötland,Kristinebergs fvof,Storsjön,Sjö,OSTERGOTLAND:d874a512c005051381b1944b,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,3c8dde568d1238a80642
Östergötland,Liens fvof,Grytbäcken,Vattendrag,OSTERGOTLAND:c3f6ca76c8623376e0e6993d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a5de31bb8095327e7048
Östergötland,Lövsjöns fvof,Ramundsbäck,Vattendrag,OSTERGOTLAND:0c939eb8c5ec91e81821a431,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a6afe2614849eb610733
Östergötland,Motala Ströms nedre fvof,Ljurabäck,Vattendrag,OSTERGOTLAND:816509f9b94dd12b8866a500,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,557d7dc68b4ccb35d233
Östergötland,Motala Ströms nedre fvof,Motala Ström,Hav,OSTERGOTLAND:f9c5f13c6b90222fdb1834ea,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,d56a878a8290f2e75b5e
Östergötland,Motala Ströms nedre fvof,Motala Ström,Vattendrag,OSTERGOTLAND:026640304f8db64eeaf5de79,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,3f8f547e434503d6a8b2
Östergötland,Motala Ströms nedre fvof,Motala Ström N Grenen,Vattendrag,OSTERGOTLAND:0c8bb61ebc8b0edeb9fefc4d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,00869afd4f703bd18f15
Östergötland,Motala Ströms nedre fvof,Motala Ström N Grenen,Vattendrag,OSTERGOTLAND:3a25f660e2b7597d32e4fad0,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,8819a6335f027c6248a9
Östergötland,Motala Ströms nedre fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:8c3c11393a62a3b0291e321c,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,b4633ffafcf98b6f433d
Östergötland,Motala Ströms nedre fvof,Pampusfjärden,Hav,OSTERGOTLAND:15c53696058b390e1c5acd97,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,fd26c33b3b1645211111
Östergötland,Möckeln-Skirsjöns fvof,Bredgölen,Sjö,OSTERGOTLAND:dd36d958c5f695dc5099220f,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,fccac17ccfb168ac927b
Östergötland,Möckeln-Skirsjöns fvof,Kvarngölen,Sjö,OSTERGOTLAND:c96e6e65353388f98eddc46c,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,0cba5394fb4346a4678f
Östergötland,Möckeln-Skirsjöns fvof,Möckeln,Sjö,OSTERGOTLAND:18ef546debfd99fd3e534d6b,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,fb382a1b1b6d22da9db1
Östergötland,Möckeln-Skirsjöns fvof,Norrlången,Sjö,OSTERGOTLAND:533545606a75f7516273d595,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,2c5ff3606d434cfe54c1
Östergötland,Möckeln-Skirsjöns fvof,Skirkalven,Sjö,OSTERGOTLAND:7f3407636cd971b0a307e773,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,3e52fba43e60f26d3be0
Östergötland,Möckeln-Skirsjöns fvof,Skirlången,Sjö,OSTERGOTLAND:e40a87722af640b62eedba9d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,c878e8b6e6cd9861ccb9
Östergötland,Möckeln-Skirsjöns fvof,Skirlångsgölen,Sjö,OSTERGOTLAND:345645bf4d66ecfd4a2c235f,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,73e8b8e05a0a628a7afb
Östergötland,Möckeln-Skirsjöns fvof,Skirsjön,Sjö,OSTERGOTLAND:3cb82795fc7fbe891c92d8d5,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,107906629adb4af0ebf8
Östergötland,Regnaren-Ålsjöns fvof,Axsjön,Sjö,OSTERGOTLAND:41bff030f7f57c33a5ddbc28,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,795dd527a56c03e66892
Östergötland,Regnaren-Ålsjöns fvof,Kvarnfallabäcken,Vattendrag,OSTERGOTLAND:f3685fe268b1313bc15e1f63,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,25447fb2f77073170318
Östergötland,Regnaren-Ålsjöns fvof,Lillsjön,Sjö,OSTERGOTLAND:40ed263b62257bffef687fd0,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,442e9ea7fb2df80ade8d
Östergötland,Regnaren-Ålsjöns fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:8bbc6e1160b01e2a40ca9eb4,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,c7b72ab07e3ed4483797
Östergötland,Regnaren-Ålsjöns fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:9d03a76645e6ac34459be4b2,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,fa3c8a31c4f6e6df0a6c
Östergötland,Regnaren-Ålsjöns fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:fe946160b548839529a03c83,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,07810bb2ae6fd6849fb9
Östergötland,Regnaren-Ålsjöns fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:a4fab71f41d2f83629b91ca9,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,1c818293752764e1ca8b
Östergötland,Regnaren-Ålsjöns fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:8953e7804a613a2cef872d25,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a3ad9310cfbeb7c0dd15
Östergötland,Regnaren-Ålsjöns fvof,Puksjöbäcken,Vattendrag,OSTERGOTLAND:bed73140babd45df0861f20c,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,75b4b2c523fc643fbf36
Östergötland,Regnaren-Ålsjöns fvof,Regnaren,Sjö,OSTERGOTLAND:5e9658f94632946f2868ff59,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,0113b7cb0c25cdcdc491
Östergötland,Regnaren-Ålsjöns fvof,Stora Uvängssjön,Sjö,OSTERGOTLAND:6eacbffdb34db47e31dd9eb7,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,4b87db233d639da2df33
Östergötland,Regnaren-Ålsjöns fvof,Vagnaren,Sjö,OSTERGOTLAND:941772c176584f77adb982a6,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,b15a8eec9441d5dc5052
Östergötland,Regnaren-Ålsjöns fvof,Ålsjön,Sjö,OSTERGOTLAND:05123a0f33475b774eacc749,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,9a289c9b72854f952567
Östergötland,Rippestorps fvof,Hagsjön,Sjö,OSTERGOTLAND:a797d680f37c84acfdee5f0a,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,ac0cc1c9478e330456e3
Östergötland,Rippestorps fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:dcf09a973bfff8aaeba479e9,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,3a969551fe8b9b13bd4d
Östergötland,Rippestorps fvof,Övre Ripplingen,Sjö,OSTERGOTLAND:18789e3dc13df77f29f7290d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,dedf9a2448ce3f061fa3
Östergötland,Risingebygdens fvof,Bönnern,Sjö,OSTERGOTLAND:8f891978bcb782810d7e6d6f,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,c370d9348f6f739d2143
Östergötland,Risingebygdens fvof,Gron,Sjö,OSTERGOTLAND:2873255d2bf249cfa156372b,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,f101af60ae96f017ee2d
Östergötland,Risingebygdens fvof,Lillsjön,Sjö,OSTERGOTLAND:294d3eba33b8e6f7e0c06528,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,e29dc7981105bafa99e8
Östergötland,Risingebygdens fvof,Mäseln,Sjö,OSTERGOTLAND:9b8669e7db379ca173802bc8,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,43babca2b9de651d545d
Östergötland,Risingebygdens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:4643aa2936132ee6643376ec,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a4c82fbd3be3e10b6f6c
Östergötland,Risingebygdens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:b6f946a7a351123d131e266e,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,24ae4504d506f6cb5f0b
Östergötland,Risingebygdens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:7fff587b4a393a8f9c440ced,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,8cedf7520b88e92b143f
Östergötland,Risingebygdens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:0d5573478093a5c5360ef106,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,71b7085c7f4ae02f52d4
Östergötland,Risingebygdens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:90cc7d3f3d4dc7f6cdd092f9,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,b739bd951a4efb8022f3
Östergötland,Risingebygdens fvof,Skirnäseb.,Vattendrag,OSTERGOTLAND:f9a1e04654a915c617963090,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,3cd7c7105123531b164f
Östergötland,Risingebygdens fvof,Skutbosjön,Sjö,OSTERGOTLAND:a89bfe17938c39b09c47994e,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a86594174251016df472
Östergötland,Risingebygdens fvof,Åmlången,Sjö,OSTERGOTLAND:96b5a9d2bc6318d1d2350ba1,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,5ce94949fd4f060fa45a
Östergötland,Ristens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:32b0fd82f4db63432b1b6a36,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,e9771d4685f30cfcf269
Östergötland,Ristens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:d5df6fbb8095e37802d522a9,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,ab8919a0d8ee0a5f7687
Östergötland,Ristens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:3c84b9ded49eb5460e9d469f,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,9448c3d6ab59c5658f44
Östergötland,Roxens fvof,Göta kanal,Vattendrag,OSTERGOTLAND:197b2a920ff732f1f0102cf3,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,652fbee79dcb0a02d310
Östergötland,Roxens fvof,Göta kanal,Vattendrag,OSTERGOTLAND:f812326573805ad819b2ff35,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,10b18d03d69cf0d25554
Östergötland,Roxens fvof,Göta kanal,Vattendrag,OSTERGOTLAND:540716f3236f321d09187844,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,224fcd9d15dfd4b9ffe7
Östergötland,Roxens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:2be34aaa41a23e5537095b6a,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,d68e451e26a440fc2561
Östergötland,Roxens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:5b71f5c3ea3d0fa15744eb9b,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,0394985faef75fe41a74
